filename,dominant_material,pct_acm,pct_brick,pct_dec_stone,pct_fibercement,pct_metal,pct_stucco,pct_vinyl,wwr
RS_2307_almond.jpg,dec_stone,0,0,100,0,0,0,0,0.214
RS_2307_e_sus.jpg,brick,0,100,0,0,0,0,0,0.166
RS_2308_e_sus.jpg,brick,0,100,0,0,0,0,0,0.138
RS_2309_almond.jpg,brick,0,100,0,0,0,0,0,0.143
RS_2309_e_sus.jpg,brick,0,100,0,0,0,0,0,0.175
RS_2310_e_sus.jpg,brick,0,100,0,0,0,0,0,0.198
RS_2311_almond.jpg,brick,0,100,0,0,0,0,0,0.179
RS_2311_e_sus.jpg,vinyl,0,0,35.3,0,0,0,64.7,0.202
RS_2312_e_sus.jpg,brick,0,100,0,0,0,0,0,0.144
RS_2313_e_sus.jpg,brick,0,100,0,0,0,0,0,0.05
RS_2314_16_e_sus.jpg,stucco,0,0,0,0,0,100,0,0
RS_2315_almond.jpg,brick,0,71.3,28.7,0,0,0,0,0.173
RS_2315_e_sus.jpg,vinyl,0,0,0,0,0,0,100,0.116
RS_2315_sepviva.png,stucco,0,0,0,0,0,100,0,0.143
RS_2317_e_sus.jpg,vinyl,0,0,0,0,0,0,100,0.146
RS_2317_sepviva.png,stucco,46.5,0,0,0,0,53.5,0,0.131
RS_2318_e_norris.jpg,brick,0,100,0,0,0,0,0,0.102
RS_2318_e_sus.jpg,brick,0,100,0,0,0,0,0,0.168
RS_2319_e_sus.jpg,dec_stone,0,0,100,0,0,0,0,0.104
RS_2320_almond.jpg,stucco,0,0,0,0,0,100,0,0.193
RS_2320_e_norris.jpg,stucco,0,0,0,0,0,100,0,0.189
RS_2320_e_sus.jpg,brick,0,100,0,0,0,0,0,0.166
RS_2321_e_sus.jpg,brick,0,100,0,0,0,0,0,0.2
RS_2322_almond.jpg,brick,0,100,0,0,0,0,0,0.155
RS_2322_e_sus_update.png,brick,0,100,0,0,0,0,0,0.148
RS_2323_almond.jpg,brick,0,100,0,0,0,0,0,0.124
RS_2324_almond.jpg,brick,0,100,0,0,0,0,0,0.172
RS_2324_e_sus.jpg,brick,0,100,0,0,0,0,0,0.192
RS_2326_almond.jpg,brick,0,100,0,0,0,0,0,0.2
RS_2326_e_sus.jpg,brick,0,100,0,0,0,0,0,0.167
RS_2327_almond.jpg,stucco,0,0,0,0,0,100,0,0.193
RS_2328_almond.jpg,brick,0,100,0,0,0,0,0,0.217
RS_2329_almond.jpg,brick,0,100,0,0,0,0,0,0.176
RS_2330_almond.jpg,stucco,0,0,0,0,0,100,0,0.229
RS_2331_almond.jpg,brick,0,100,0,0,0,0,0,0.188
RS_2332_almond_update.jpg,brick,0,100,0,0,0,0,0,0.196
RS_2333_almond.jpg,stucco,0,0,0,0,0,100,0,0.184
RS_2334_almond_update.jpg,stucco,0,0,0,0,0,100,0,0.098
RS_2335_almond.jpg,brick,0,100,0,0,0,0,0,0.219
RS_2336_almond.jpg,stucco,0,0,11.2,0,0,88.8,0,0.116
RS_235_e_allen.jpg,dec_stone,0,0,56,0,0,0,44,0.202
RS_2362_e_norris.jpg,metal,0,40.3,0,0,59.7,0,0,0.213
RS_2411_e_norris.jpg,acm,53.9,46.1,0,0,0,0,0,0.146
RS_2427_e_norris.jpg,stucco,0,0,0,0,0,100,0,0.238
RS_2439_e_norris.jpg,stucco,0,0,0,0,0,100,0,0.168
RS_2447_sepviva.png,acm,76.6,23.4,0,0,0,0,0,0.163
RS_2451_sepviva.png,dec_stone,0,0,100,0,0,0,0,0.187
RS_2519_e_norris.jpg,brick,0,67.2,0,32.8,0,0,0,0.162
RS_2652_e_norris.jpg,brick,33.9,66.1,0,0,0,0,0,0.155
RS_302_belgrade.jpg,dec_stone,0,0,100,0,0,0,0,0.118
RS_324_belgrade.jpg,stucco,0,0,0,0,0,100,0,0.1
RS_329_belgrade.jpg,vinyl,0,0,0,0,0,0,100,0.26
RS_331_belgrade.jpg,stucco,0,0,0,0,0,100,0,0.196
RS_332_belgrade.jpg,stucco,0,0,0,0,0,100,0,0.122
RS_412_e_flora.jpg,vinyl,0,0,49.7,0,0,0,50.3,0.124
RS_419_moyer.png,brick,0,100,0,0,0,0,0,0.18
RS_421_moyer.png,stucco,0,0,0,0,0,100,0,0.11
RS_423_moyer.png,stucco,0,0,0,0,0,100,0,0.115
RS_425_439_moyer.png,fibercement,0,0,0,82.4,0,17.6,0,0.174
RS_429_belgrade.jpg,brick,0,100,0,0,0,0,0,0.116
RS_435_miller.png,metal,0,0,0,0,100,0,0,0.358
RS_445_miller.png,stucco,0,0,0,0,0,100,0,0.229
RS_446_miller.jpg,brick,0,75,0,0,25,0,0,0.101
RS_447_miller.png,dec_stone,0,0,55.5,0,0,0,44.5,0.204
RS_449_miller.png,stucco,0,0,0,0,0,100,0,0.182
RS_449_moyer.png,brick,0,100,0,0,0,0,0,0.082
RS_451_moyer.jpg,stucco,0,0,0,0,0,100,0,0.111
RS_453_moyer.png,stucco,0,0,0,0,0,100,0,0.177
RS_455_moyer.png,dec_stone,0,0,100,0,0,0,0,0.119
RS_457_moyer.png,brick,0,100,0,0,0,0,0,0.234
RS_459_moyer.png,brick,0,100,0,0,0,0,0,0.13
RS_461_moyer.png,brick,0,100,0,0,0,0,0,0.146
RS_463_moyer.png,brick,0,100,0,0,0,0,0,0.153
RS_705_e_thompson.jpg,dec_stone,0,0,100,0,0,0,0,0.168
RS_804_almond.jpg,brick,0,100,0,0,0,0,0,0.189
RS_806_almond.jpg,brick,0,100,0,0,0,0,0,0.211
RS_808_almond.jpg,brick,0,100,0,0,0,0,0,0.217
RS_810_almond.jpg,brick,0,100,0,0,0,0,0,0.216
RS_811_almond.jpg,stucco,0,0,0,0,0,100,0,0.23
RS_812_almond.jpg,brick,0,100,0,0,0,0,0,0.164
RS_813_almond.jpg,brick,0,100,0,0,0,0,0,0.221
RS_814_almond.jpg,stucco,0,0,0,0,0,100,0,0.201
RS_815_almond.jpg,brick,0,100,0,0,0,0,0,0.187
RS_816_almond.jpg,stucco,0,0,0,0,0,100,0,0.206
RS_817_almond.jpg,brick,0,100,0,0,0,0,0,0.217
RS_818_almond.jpg,brick,0,100,0,0,0,0,0,0.177
RS_820_almond.jpg,stucco,0,0,0,0,0,100,0,0.189
RS_822_almond.jpg,brick,0,92.9,0,0,0,0,7.1,0.177
RS_823_almond.jpg,stucco,0,0,0,0,0,100,0,0.17
RS_824_almond.jpg,brick,0,100,0,0,0,0,0,0.201
RS_825_almond.jpg,stucco,0,0,0,0,0,100,0,0.207
RS_826_almond.jpg,brick,0,100,0,0,0,0,0,0.189
RS_829_almond.jpg,brick,0,100,0,0,0,0,0,0.288
RS_830_almond.jpg,dec_stone,0,0,100,0,0,0,0,0.182
RS_831_almond.jpg,brick,0,100,0,0,0,0,0,0.207
RS_833_almond.jpg,brick,0,100,0,0,0,0,0,0.232
RS_834_e_thompson.jpg,dec_stone,0,0,100,0,0,0,0,0.145
RS_836_almond.jpg,stucco,0,0,0,0,0,100,0,0.202
RS_836_e_thompson.jpg,dec_stone,0,0,100,0,0,0,0,0.134
RS_837_almond.jpg,brick,0,100,0,0,0,0,0,0.167
RS_838_almond.jpg,brick,0,100,0,0,0,0,0,0.206
RS_846_almond.jpg,brick,0,100,0,0,0,0,0,0.216
RS_848_almond.jpg,brick,0,100,0,0,0,0,0,0.196
RS_850_almond.jpg,brick,0,100,0,0,0,0,0,0.232
RS_852_almond.jpg,brick,0,100,0,0,0,0,0,0.206
RS_856_almond.jpg,brick,0,100,0,0,0,0,0,0.196
RS_858_almond.jpg,brick,0,100,0,0,0,0,0,0.218
RS_869_mercer.jpg,stucco,0,0,0,0,0,100,0,0.117
